customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount,predicted_income,final_income
7080.131872,28139,97,31,65,2,3,465.6,28139,28139
7053.302737,52982,89,8,54,0,3,31.356274,26116,52982
5365.54161,77095,68,22,59,1,4,461.841879,33566,77095
4306.55935,26322,111,8,94,2,1,180.346146,26322,26322
5970.816921,25125,81,12,91,1,3,583.2,25125,25125
8879.790017,52583,113,12,59,0,7,528.20086,52583,52583
4458.113369,17622,65,1,36,1,3,312.0,17622,17622
5565.892477,90607,70,8,89,0,3,311.514116,26334,90607
5813.242121,42795,73,2,38,0,4,350.4,12964,42795
8365.963454,27042,110,17,3,0,7,1263.325007,27042,27042
7275.921106,27984,62,7,51,1,2,445.361629,27984,27984
15083.78498,26021,126,6,32,0,2,331.847478,25918,26021
8458.912476,25448,71,11,59,0,2,345.022359,25448,25448
8010.968982,52009,68,20,29,0,2,250.416569,46621,52009
2514.428561,23504,69,19,56,0,1,374.399828,23504,23504
4112.625047,0,71,16,90,3,9,569.761582,21474,21474
4369.697742,40774,110,28,59,1,1,394.968488,35461,40774
7356.010439,36812,92,23,98,1,4,392.695097,36812,36812
10656.88195,72540,88,7,3,0,2,631.743039,72540,72540
5365.975978,51240,70,0,37,2,5,283.849464,51240,51240
6047.02516,20396,76,15,60,1,4,364.8,20396,20396
2885.742441,35654,72,17,19,0,1,515.122954,29590,35654
2635.148447,93884,65,7,10,0,1,312.0,28728,93884
2413.888405,0,68,6,35,0,1,379.209349,24967,24967
8341.929905,30344,107,29,79,0,9,342.832065,21947,30344
2487.256248,28738,62,2,95,0,1,81.609951,19581,28738
9212.613275,70958,115,1,57,0,7,115.400119,70958,70958
16407.66461,22103,109,16,31,0,2,160.338007,22103,22103
7017.145586,0,103,29,91,0,6,741.6,19634,19634
5481.502923,70795,68,10,95,0,4,177.948654,70795,70795
10382.38098,32821,129,35,40,0,4,25.89566,18643,32821
5498.940679,22520,73,17,64,0,3,350.4,22520,22520
4846.322223,0,72,31,75,0,9,518.4,37839,37839
14718.11779,56263,93,27,31,0,2,446.4,34148,56263
9656.759549,0,72,17,52,0,2,345.6,48943,48943
4466.101762,0,64,25,33,0,5,307.2,13933,13933
21423.63723,0,65,9,31,0,2,312.0,17932,17932
2531.73969,31993,66,14,4,1,1,39.627399,31993,31993
8378.357502,40994,106,8,94,0,8,60.227339,21144,40994
5093.007525,29638,64,19,16,0,8,307.2,10629,29638
13352.56134,0,119,18,65,0,2,729.595208,11854,11854
14206.98091,26056,73,17,73,0,2,355.558088,26056,26056
10232.85415,22821,131,26,99,0,3,740.05751,22821,22821
15435.68882,84581,96,25,50,0,2,4.334425,16552,84581
8641.046574,22193,74,13,74,0,2,415.535724,22193,22193
7334.915821,30969,63,26,79,1,2,358.225234,30969,30969
7462.926263,70263,93,30,66,0,5,7.345946,70263,70263
3635.028312,35056,96,12,52,3,1,460.8,24475,35056
5525.836623,73435,69,9,25,0,4,331.2,56154,73435
4335.353131,86096,108,30,1,0,1,518.4,23986,86096
4832.117309,0,139,6,9,0,1,1000.8,21720,21720
9267.920019,55808,116,31,4,0,7,551.413755,21723,55808
14700.49784,29695,94,34,66,0,2,554.143798,24195,29695
4905.127076,88043,61,2,43,0,3,188.717606,17723,88043
7289.297853,60875,92,0,84,0,3,410.846025,26526,60875
8478.824155,0,77,25,48,0,2,12.603783,33906,33906
7952.836873,0,118,0,67,0,8,849.6,21839,21839
2869.997625,70974,71,15,0,0,1,340.8,67952,70974
10529.84867,37518,131,35,91,0,6,472.850932,37518,37518
5497.659883,28128,70,6,52,0,4,336.0,24948,28128
7090.468528,45254,93,4,25,3,4,446.4,37573,45254
26416.25478,85537,108,4,91,0,2,285.276083,20031,85537
2727.682464,74608,68,11,4,1,1,407.68374,31993,74608
11814.53241,41004,102,15,26,3,2,489.6,41004,41004
4090.750678,38884,102,4,87,0,1,423.819864,38884,38884
5181.620895,97131,64,5,80,0,6,307.2,97131,97131
6172.392406,0,84,6,93,0,7,403.2,19831,19831
2487.358049,22331,64,11,12,0,1,61.20919,22331,22331
13094.2046,37541,109,10,31,0,2,96.212835,36551,37541
4688.459288,27357,61,19,48,0,5,292.8,18129,27357
2703.466256,0,72,19,48,0,1,41.927219,22885,22885
11315.20373,11885,101,18,39,0,2,484.8,11885,11885
8679.838135,52717,109,5,60,0,8,60.151529,43383,52717
5979.724161,57693,76,16,56,0,3,547.2,57693,57693
10996.71336,0,104,29,73,0,2,748.8,31226,31226
11718.41696,73903,73,30,39,0,2,439.361029,25023,73903
42462.96794,0,281,16,92,1,2,1499.806352,28773,28773
6941.872931,0,111,3,73,3,6,532.8,25629,25629
2551.314013,79452,65,33,75,0,1,187.683707,21104,79452
10656.88195,72540,88,7,3,0,2,631.743039,72540,72540
9333.333631,89513,116,5,12,0,6,232.945977,53351,89513
7507.455372,60920,64,10,61,0,2,231.201886,60920,60920
5320.081159,88669,66,9,18,1,4,213.574473,15921,88669
8609.158215,79090,107,2,74,0,3,289.040734,79090,79090
12298.6863,17101,113,1,88,0,2,542.4,17101,17101
7285.030983,44788,61,6,48,0,2,386.031248,44788,44788
6714.070698,0,93,8,42,1,3,604.270179,33799,33799
2810.464447,26790,71,4,41,0,1,340.8,26790,26790
15320.37177,81955,126,3,21,0,2,720.054248,33871,81955
8488.561363,80213,70,12,17,0,2,440.268527,24664,80213
2379.195759,0,66,3,21,0,1,90.989464,39062,39062
13334.26763,47950,170,23,86,1,8,780.990942,16181,47950
3123.080994,0,101,1,83,4,1,960.115399,31414,31414
2382.706153,0,65,8,50,0,1,312.0,26691,26691
7812.889738,72353,66,27,15,0,2,316.8,15850,72353
14024.35839,81872,115,10,55,0,2,256.43803,81872,81872
5334.784887,74606,68,2,34,0,5,109.112713,26893,74606
9700.35416,0,138,23,54,0,3,993.6,25322,25322
5703.288862,41438,72,8,39,0,9,323.836677,41438,41438
4280.747008,52679,110,25,21,2,1,528.0,38223,52679
3398.052277,0,101,4,60,0,1,1183.780098,27906,27906
11044.10847,44524,70,28,42,0,2,200.768848,71391,44524
3237.996209,60244,83,3,72,3,1,326.281835,60244,60244
25805.26839,22711,82,8,74,0,2,393.6,22711,22711
17497.52201,0,73,9,94,0,2,350.4,25680,25680
22261.0224,50398,71,18,51,0,2,339.42418,23665,50398
9006.598402,0,86,19,99,1,2,412.8,15616,15616
9904.977027,0,66,1,73,0,2,475.2,48381,48381
7432.203079,0,102,16,34,0,5,1037.274096,12075,12075
8150.573759,0,114,11,20,0,3,1310.46158,48893,48893
4956.247235,87197,63,35,45,0,3,247.402353,24031,87197
6537.051379,0,100,22,24,0,3,720.0,29057,29057
9448.833931,85221,117,11,42,0,4,516.907624,54094,85221
7519.133631,96306,95,12,17,1,6,185.355353,96306,96306
2409.368488,0,66,3,97,0,1,316.8,19581,19581
17041.4383,22249,64,4,88,0,2,455.191595,22249,22249
4398.047053,0,62,6,62,0,3,382.067564,43671,43671
5470.060561,54507,138,20,11,0,1,702.990032,54507,54507
3173.032243,0,101,34,52,4,1,484.8,33837,33837
13258.17973,20754,184,19,15,0,7,1324.8,20754,20754
13045.37088,0,190,21,35,1,7,1654.202174,20754,20754
2560.691306,30027,65,13,10,0,1,312.0,30027,30027
3387.77901,23156,88,9,6,2,1,422.4,23156,23156
6439.330195,0,93,7,85,0,4,669.6,71737,71737
7078.948599,23222,90,10,66,0,4,252.938842,23222,23222
2417.763236,0,65,16,90,0,1,468.0,22283,22283
20492.7355,27317,102,30,12,0,2,489.6,27317,27317
7805.31287,21073,106,25,54,1,3,508.8,21073,21073
22062.54841,0,225,26,53,0,2,1620.0,16869,16869
11218.44173,69268,93,31,20,0,2,19.170855,19382,69268
5427.484591,74561,68,0,23,1,5,234.393625,37813,74561
2592.437797,72421,65,8,23,0,1,312.0,72421,72421
2601.351096,0,71,4,18,0,1,17.029835,37124,37124
8433.228985,57961,72,27,64,0,2,38.513959,29491,57961
2967.670797,35205,76,7,11,0,1,178.839506,28204,35205
5380.091626,0,74,19,41,0,8,59.026302,22627,22627
8059.893671,72309,68,3,51,0,2,244.727144,51205,72309
8444.840217,76352,109,17,9,2,4,501.83778,66346,76352
9655.442955,0,100,30,4,2,2,720.0,20128,20128
8178.235107,29057,102,22,24,0,3,489.6,29057,29057
2353.179121,0,66,11,73,0,1,501.153571,71126,71126
8058.659713,25595,101,5,86,0,9,484.8,25595,25595
8012.365866,58058,67,28,49,0,2,355.198918,24814,58058
16473.16905,22828,106,11,54,0,2,508.8,22828,22828
5907.151868,0,81,8,47,0,8,390.161912,27756,27756
8257.666512,23815,73,4,47,0,2,424.330166,23815,23815
4954.292104,45329,65,13,7,3,4,312.0,45329,45329
43026.52149,59349,119,15,41,0,2,222.032326,39891,59349
3794.964613,19794,105,1,78,0,1,504.0,19794,19794
2537.383207,92401,64,30,37,0,1,50.359627,20368,92401
8026.04923,0,109,10,20,0,6,898.430079,22166,22166
7786.676381,83000,97,29,76,1,6,378.5566,20225,83000
5256.923177,77693,65,30,15,0,7,225.045919,22908,77693
8256.2978,62902,69,14,94,0,2,159.383042,62902,62902
2453.336242,0,70,5,70,2,1,449.601961,58729,58729
4312.769798,43386,111,17,35,0,1,413.002348,43386,43386
5556.91458,29120,72,31,77,0,3,345.6,29120,29120
8693.995589,48893,110,9,26,0,3,787.88953,26308,48893
11830.95192,92931,146,6,38,0,7,503.144025,23675,92931
4506.485006,15462,115,34,18,0,1,611.941558,15462,15462
4159.593921,0,62,1,64,0,3,446.4,22555,22555
4462.445111,70088,112,0,33,0,1,536.481665,17572,70088
2515.259002,25558,63,31,11,0,1,453.6,25558,25558
8007.399376,0,112,12,93,0,3,537.6,49706,49706
9901.278118,0,134,24,51,0,3,643.2,25322,25322
12282.84085,36328,155,6,21,0,4,388.148089,26367,36328
44468.02303,32948,127,20,46,1,2,1428.972913,32948,32948
8184.585992,69114,103,9,68,0,4,162.199584,23222,69114
16007.94954,45302,133,4,34,0,2,638.4,26021,45302
6361.845408,0,88,28,23,0,4,110.527627,26585,26585
8736.501241,53173,112,30,57,0,4,1169.409787,33157,53173
4334.064096,23904,123,1,67,3,1,590.4,23904,23904
4376.363592,63774,111,18,63,0,1,60.036683,63774,63774
9294.088719,67544,116,2,15,0,3,556.8,56446,67544
2543.003943,26691,65,7,51,0,1,312.0,26691,26691
6582.450781,0,62,3,44,0,2,297.6,12062,12062
4686.469674,58089,118,31,83,0,1,566.4,58089,58089
14325.15261,0,136,30,75,0,2,652.8,26887,26887
12743.35175,99583,64,35,85,0,2,99.674341,23916,99583
2434.08581,0,68,28,65,0,1,271.489602,24495,24495
25107.09812,24410,73,5,51,0,2,350.4,14119,24410
13432.00289,68956,118,12,8,2,2,118.538444,22872,68956
2753.780996,0,73,29,82,0,1,298.671049,51906,51906
8653.302322,20588,113,6,86,0,7,586.390393,20588,20588
7057.888812,37840,90,31,9,0,4,432.0,37840,37840
5906.940238,43440,74,13,52,0,7,128.21198,25915,43440
2937.424534,83195,73,18,36,1,1,332.693627,26047,83195
4974.235309,0,70,18,74,0,3,336.0,33580,33580
4268.618821,43209,110,12,16,0,1,528.0,33531,43209
4601.913754,37308,115,2,51,0,1,552.0,37308,37308
2404.633766,22239,62,34,85,0,1,297.6,22239,22239
7638.442811,66106,95,10,25,1,4,250.323257,25785,66106
4623.624811,97065,117,10,0,0,1,561.6,14476,97065
5470.181751,24910,69,12,79,0,3,746.107437,22134,24910
4999.34581,49414,68,8,82,5,6,159.631303,49414,49414
15956.51879,61148,132,28,25,0,2,98.206649,28582,61148
9275.681452,52494,119,5,69,0,7,571.2,52494,52494
7595.335237,20538,104,25,64,0,7,499.2,20538,20538
24258.71383,0,89,35,22,0,2,538.689882,11538,11538
24636.96719,73716,103,2,91,0,2,162.662641,66525,73716
2810.464447,26790,71,4,41,0,1,340.8,26790,26790
2337.356699,0,65,31,52,0,1,468.0,62579,62579
4668.043154,53252,117,1,76,0,1,561.6,37800,53252
10972.06778,24164,137,2,40,0,5,657.6,24164,24164
34611.37896,20090,109,10,59,0,2,523.2,20090,20090
2478.833596,81721,63,11,5,0,1,133.90029,40903,81721
26197.41498,18495,113,10,15,0,2,542.4,18495,18495
6282.079645,42314,80,23,78,0,3,56.39419,26811,42314
10954.38352,89892,135,9,6,0,9,526.248798,24550,89892
3164.378577,0,92,33,41,1,1,662.4,57428,57428
7804.597655,0,117,18,84,4,8,91.055318,23791,23791
5207.197499,21576,65,27,16,0,3,312.0,21576,21576
2886.451602,10312,78,10,63,0,1,486.278557,10312,10312
2483.642397,50632,62,26,42,0,1,54.961039,50632,50632
4896.261605,0,139,5,29,0,1,1000.8,23339,23339
4928.001408,97917,67,14,32,5,3,279.184512,41186,97917
8759.592518,28280,116,7,55,0,9,556.8,28280,28280
11281.52451,86195,139,12,10,0,3,601.667902,46897,86195
4315.6705,89797,106,19,8,0,1,70.958361,44222,89797
4491.909095,0,63,16,5,0,5,302.4,36615,36615
6745.248379,0,192,1,27,0,1,1921.248929,49561,49561
28799.95415,33635,240,1,23,0,2,1152.0,33635,33635
14503.02129,29790,194,25,49,0,3,931.2,29790,29790
8270.625331,44656,70,2,80,0,2,336.0,44656,44656
12731.95161,40870,105,3,56,0,2,504.0,40870,40870
4167.094538,0,117,8,64,0,1,94.94292,33488,33488
10455.48983,28363,133,0,35,0,3,638.4,28363,28363
7074.398104,94508,88,27,54,0,3,491.384479,24124,94508
7046.478698,0,64,24,73,0,2,324.695555,40589,40589
13357.44544,0,124,13,1,0,2,696.034509,20656,20656
18708.75831,0,77,10,36,1,2,554.4,24213,24213
8169.334846,0,116,10,99,0,3,835.2,49706,49706
8583.272854,18017,114,23,54,0,9,547.2,18017,18017
12234.36232,0,117,15,68,0,2,930.594707,27760,27760
7185.673718,63741,91,25,15,0,6,36.980596,30376,63741
9060.204521,57078,113,26,13,1,8,542.4,99845,57078
2336.177331,0,67,21,28,0,1,458.661381,34628,34628
7995.41091,25239,100,30,59,0,7,150.96491,25239,25239
5897.555427,29227,74,0,83,0,7,421.19002,29227,29227
3939.00637,60021,99,12,28,0,1,882.871945,60021,60021
2695.352444,0,73,23,59,0,1,780.57363,18129,18129
5459.216794,83208,68,10,93,0,4,325.866271,70795,83208
10721.61076,25983,90,32,43,0,2,432.0,24589,25983
2491.257604,25965,65,23,27,0,1,329.206567,25965,25965
5570.17755,22679,72,25,32,0,4,345.6,22679,22679
5100.737803,41186,70,15,29,4,3,242.320409,41186,41186
7633.821822,0,67,7,4,0,2,445.702958,53554,53554
4656.665064,29070,61,8,99,2,3,292.8,29070,29070
4363.1982,0,63,13,49,0,7,302.4,21371,21371
2526.729022,33485,63,6,41,0,1,343.705799,24967,33485
5122.718927,58206,64,2,56,0,3,454.188803,58206,58206
2483.544888,87492,62,15,69,0,1,264.461805,79751,87492
3489.276369,0,98,29,37,0,1,705.6,21880,21880
7325.917302,20757,102,6,74,3,9,216.4268,75644,20757
4841.057535,23449,61,33,2,0,8,292.8,20263,23449
19964.39708,0,192,35,34,0,2,921.6,36670,36670
32450.39142,60455,104,20,25,0,2,499.2,20799,60455
2628.171324,0,89,12,73,4,1,640.8,22699,22699
3095.627124,53588,77,10,71,0,1,369.6,25820,53588
12731.95161,40870,105,3,56,0,2,504.0,40870,40870
2631.564135,0,71,11,68,0,1,340.8,46135,46135
35984.10457,0,129,2,69,0,2,1267.549091,17774,17774
2906.893312,45128,72,13,34,0,1,66.667784,36845,45128
10628.06415,90874,137,18,28,4,3,459.785009,28558,90874
7590.961288,52823,95,7,15,0,5,125.768818,47137,52823
5108.038755,26784,67,14,82,0,8,482.4,11343,26784
13989.84697,22354,118,27,9,0,2,775.526054,15083,22354
3115.704933,54420,80,27,0,0,1,576.0,54420,54420
13369.44267,50800,112,1,45,0,2,621.218119,50800,50800
8621.185568,0,87,12,12,1,2,417.6,25141,25141
10359.01985,84583,65,6,50,0,2,238.868659,44788,84583
3241.838403,33701,88,14,22,3,1,460.815578,23060,33701
4344.99018,0,63,21,27,0,4,462.63613,22976,22976
5332.462694,68931,66,32,30,0,7,309.577946,68931,68931
7692.456014,0,105,1,37,0,4,504.0,13154,13154
26223.81193,0,115,22,15,1,2,828.0,11276,11276
6930.625422,29318,198,29,96,5,1,1386.824722,29318,29318
11610.25439,41503,73,28,69,0,2,15.001594,36523,41503
8937.118615,0,126,16,69,0,8,604.8,33897,33897
2462.859762,0,69,9,68,0,1,427.25055,29587,29587
2300.691547,25905,63,21,12,0,1,302.4,25905,25905
4078.023331,0,116,18,86,0,1,835.2,79487,79487
2868.598866,40046,73,10,51,0,1,118.509791,35895,40046
4428.031583,58577,110,6,62,0,1,303.872752,58577,58577
4061.590219,70129,103,24,57,1,1,130.495798,33282,70129
18504.2801,91268,229,32,62,0,5,737.737825,54613,91268
4904.894731,12902,139,3,51,0,1,667.2,12902,12902
10827.87278,62053,134,3,89,0,5,614.03209,11193,62053
5745.121547,30389,73,34,66,0,4,278.932051,30389,30389
2423.259778,15585,65,22,24,0,1,67.618365,25965,15585
5926.729379,23091,96,28,90,5,5,460.8,23091,23091
4605.036646,22571,63,29,51,0,9,302.4,22571,22571
2132.771675,0,61,0,62,0,1,691.677138,47455,47455
2643.71574,0,82,14,56,3,1,393.6,24475,24475
5824.224192,73976,73,27,84,0,3,338.529369,45345,73976
6889.6161,30814,87,8,96,0,3,417.6,30814,30814
3008.099115,80681,74,31,12,0,1,355.2,13393,80681
3286.171949,60934,82,15,64,0,1,393.6,38821,60934
13552.77776,0,62,19,3,2,2,446.4,25805,25805
5166.190278,80797,64,21,47,0,9,300.940297,25180,80797
2945.998877,89410,74,11,50,0,1,95.997363,35895,89410
4863.470811,52728,127,34,34,1,1,609.6,39187,52728
4892.617128,43199,61,23,31,0,3,334.007478,29899,43199
3337.59441,43510,83,8,75,0,1,238.088581,29958,43510
5246.278375,28909,66,15,66,0,8,456.702735,28909,28909
9031.214859,0,122,15,47,0,9,650.52179,34505,34505
3580.076125,71176,91,3,62,2,1,278.072755,61638,71176
9802.548509,84429,123,11,2,0,6,115.07234,20215,84429
4825.651946,61613,61,6,20,1,9,40.562432,38055,61613
3203.303695,68370,80,0,45,0,1,244.158446,62873,68370
5659.139938,52389,72,29,8,1,9,345.6,21024,52389
4144.868939,64478,103,30,92,0,1,8.281829,23051,64478
13770.97618,59207,116,23,21,0,2,556.8,59207,59207
3716.479655,17162,96,15,29,0,1,460.8,13512,17162
3123.080994,0,101,1,83,4,1,960.115399,31414,31414
12168.74492,14973,115,2,75,0,2,828.0,14973,14973
2674.730716,56342,69,12,89,0,1,331.2,56342,56342
12741.84754,73054,106,34,36,1,2,419.365958,73054,73054
4037.547258,21586,106,6,5,0,1,1056.291709,21586,21586
8628.303301,0,117,11,63,0,5,842.4,59230,59230
22093.61618,24193,185,26,79,0,2,785.367947,24193,24193
8217.427595,84815,68,9,37,0,2,279.996658,30584,84815
26197.41498,18495,113,10,15,0,2,542.4,18495,18495
8110.536059,36554,70,6,62,1,2,433.38842,20819,36554
4766.367352,0,68,3,36,0,9,656.959783,27722,27722
8819.018934,99845,110,23,25,1,8,528.0,99845,99845
5171.272924,0,69,13,90,0,3,344.469652,28726,28726
3896.572719,10853,104,11,18,0,1,350.306385,10853,10853
6005.027312,23749,77,20,6,0,4,151.550875,23749,23749
6869.185344,0,69,18,71,2,2,331.2,17950,17950
3054.541283,0,88,29,19,0,1,422.4,42983,42983
4874.216555,92783,61,1,47,0,6,6.671268,35012,92783
2747.429661,83502,68,25,36,0,1,368.963633,50414,83502
8717.049833,83846,74,22,94,3,2,355.2,83846,83846
4099.659085,18606,110,12,45,1,1,568.844905,18606,18606
8189.967712,72191,68,19,48,0,2,209.387509,27558,72191
5225.03143,57733,66,24,66,0,5,393.528054,57733,57733
7949.28426,63688,99,28,93,0,6,475.2,19634,63688
3135.405606,55855,79,10,71,0,1,272.9955,25820,55855
3939.00637,60021,99,12,28,0,1,882.871945,60021,60021
5325.724541,0,73,17,44,0,7,496.474767,40376,40376
19483.24011,74300,122,23,38,0,2,354.55391,25708,74300
3459.230941,0,96,6,8,0,1,460.8,17557,17557
17103.79173,51747,71,8,71,0,2,340.8,32775,51747
2753.312714,28887,73,16,15,2,1,425.81795,24152,28887
12866.89474,0,189,24,93,0,6,1415.579302,14909,14909
4420.248983,0,68,0,93,3,5,546.420009,27725,27725
2756.472584,43540,70,29,60,0,1,117.585017,42297,43540
7743.918426,96961,64,24,99,0,2,81.377259,69704,96961
8169.746083,32799,104,7,27,0,3,499.2,28108,32799
3569.864625,0,101,12,38,0,1,1201.085226,44537,44537
10656.88195,72540,88,7,3,0,2,631.743039,72540,72540
7092.635635,35173,180,24,9,2,1,415.331869,12811,35173
2777.341885,65431,69,7,90,0,1,331.2,24914,65431
7550.41865,0,100,20,48,0,6,480.0,27293,27293
4727.354548,0,72,23,7,0,3,345.6,25398,25398
14274.55485,0,84,35,42,0,2,604.8,24589,24589
9559.340024,40672,121,28,99,0,3,580.8,22821,40672
8879.790017,52583,113,12,59,0,7,528.20086,52583,52583
5525.470004,64816,69,30,33,0,7,331.2,64816,64816
5923.208,36685,74,15,25,0,5,355.2,26441,36685
8501.652884,0,136,20,98,3,6,979.2,44527,44527
40235.9731,77143,125,5,49,3,2,176.006384,63624,77143
2584.824329,60942,64,11,56,0,1,288.205261,57023,60942
19278.81715,0,61,12,77,0,2,366.604732,29734,29734
11981.98481,21514,62,0,59,0,2,257.248789,21514,21514
3933.813993,25927,103,6,20,0,1,674.973614,25927,25927
2491.257604,25965,65,23,27,0,1,329.206567,25965,25965
7431.664369,27688,92,8,86,0,9,572.352362,23179,27688
7865.182898,75490,97,33,20,0,7,43.084332,23032,75490
15978.91049,33871,136,2,23,0,2,933.624655,33871,33871
2113.85703,0,65,27,37,2,1,468.0,23692,23692
8661.735884,85470,109,23,31,0,6,523.2,33882,85470
5625.307768,97095,70,4,8,0,5,208.035411,27880,97095
4592.150374,73604,114,15,89,0,1,184.222768,52819,73604
3709.919724,0,112,13,33,0,1,1082.898726,42532,42532
8208.929715,40646,103,22,6,0,8,494.4,24239,40646
5595.389905,74454,71,25,29,0,3,340.8,74454,74454
3413.62256,18168,87,25,50,0,1,417.6,18168,18168
6325.030596,0,89,4,86,0,7,614.572672,32787,32787
6393.874612,0,66,4,6,2,2,316.8,23650,23650
8738.401013,43597,110,20,24,0,6,528.0,43597,43597
4836.394361,0,140,15,87,0,1,672.0,45971,45971
24967.75842,66825,69,11,47,0,2,70.031111,26876,66825
5409.955926,0,62,1,9,5,2,297.6,21636,21636
2344.233188,0,74,13,42,1,1,532.8,20934,20934
15173.96841,22448,126,20,32,0,2,604.8,22448,22448
11124.20636,42596,96,8,82,0,2,42.293622,42596,42596
4863.266809,0,70,3,35,0,5,646.785442,45794,45794
5577.54128,97868,70,5,22,1,3,267.786573,62989,97868
4526.94696,92921,112,35,49,0,1,109.28708,72433,92921
2519.569496,41372,64,21,32,0,1,307.2,34628,41372
4892.422239,26660,63,23,40,0,8,453.6,26660,26660
18943.26899,58851,79,11,33,1,2,494.187643,24213,58851
8564.768226,95697,107,29,29,0,9,178.006524,95697,95697
4419.539523,0,112,16,12,0,1,537.6,20868,20868
5637.740051,0,84,4,52,1,4,403.2,22404,22404
5047.483378,81741,64,10,94,0,8,186.448395,49185,81741
4913.118904,48295,63,25,96,0,8,290.301553,41126,48295
5799.063709,65538,72,24,86,0,3,261.341223,20303,65538
5568.984683,53997,69,26,3,0,3,345.158393,53997,53997
3861.486269,93272,95,3,54,0,1,281.110788,93272,93272
2912.913958,68899,74,6,60,0,1,66.103422,68899,68899
6980.325287,0,67,20,14,0,2,321.6,23769,23769
6769.324811,0,97,31,43,0,7,698.4,12195,12195
8193.555045,54950,103,25,75,0,7,480.578584,20538,54950
7519.133631,96306,95,12,17,1,6,185.355353,96306,96306
3746.03079,70342,96,3,99,1,1,685.907341,37038,70342
2592.437797,72421,65,8,23,0,1,312.0,72421,72421
4548.291613,0,132,5,88,3,1,950.4,35984,35984
2885.002508,77748,72,1,51,0,1,7.214579,63546,77748
4883.551402,19096,64,17,5,0,3,374.8996,19096,19096
9061.057741,73876,112,19,71,0,8,419.303041,69161,73876
16728.34386,0,237,1,29,0,5,1706.4,35322,35322
11177.7521,20742,100,17,52,0,2,455.851876,20742,20742
4364.311891,44804,114,15,13,0,1,778.350073,20868,44804
22940.38215,52993,64,16,86,0,2,304.699889,36007,52993
